Zona,Sexo,Edad,Relacion,Estado Civil,Lugar 5 años,Pueblo,Seguro Salud,Embarazo,Leer y Escribir,Sum y Mul,Nivel edu,Matricula,Prox Nivel ed,Ocupacion
Urbana,Hombre,20,3,Solero/a,1,2,2,0,si,si,72,si,72,0
Urbana,Hombre,43,1,Casado/a,1,1,6,0,si,si,22,no,0,3
Urbana,Mujer,39,2,Casado/a,1,1,6,2,si,si,23,no,0,4
Urbana,Hombre,18,3,Casado/a,1,2,6,0,si,si,42,si,81,6
Urbana,Hombre,11,3,Solero/a,1,2,6,0,si,si,41,si,41,6
Urbana,Hombre,33,1,Solero/a,1,2,6,0,si,si,32,no,0,1
Urbana,Hombre,9,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,30,1,Concubino/a,1,1,6,0,si,si,32,no,0,1
Urbana,Mujer,26,2,Concubino/a,1,2,1,1,si,si,32,no,0,0
Urbana,Mujer,7,3,Solero/a,1,2,6,0,si,si,13,si,41,0
Urbana,Mujer,49,1,Concubino/a,2,2,6,2,si,si,21,no,0,3
Urbana,Hombre,65,2,Concubino/a,2,2,1,0,si,si,21,no,0,0
Urbana,Hombre,14,3,Solero/a,2,2,6,0,si,si,42,si,42,1
Urbana,Hombre,40,1,Solero/a,1,1,6,0,si,si,72,no,0,3
Urbana,Mujer,80,7,Viudo/a,1,1,1,0,si,si,21,no,0,0
Urbana,Mujer,27,10,Solero/a,1,2,6,2,si,si,72,si,72,1
Urbana,Hombre,35,1,Casado/a,1,2,6,0,si,si,72,no,0,3
Urbana,Mujer,28,2,Casado/a,1,2,1,2,si,si,32,no,0,1
Urbana,Mujer,7,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Mujer,6,3,Solero/a,1,2,6,0,no,no,13,si,13,0
Urbana,Mujer,4,3,Solero/a,4,2,6,0,no,no,11,no,0,0
Urbana,Hombre,39,1,Concubino/a,1,1,6,0,si,si,22,no,0,3
Urbana,Mujer,39,2,Concubino/a,1,1,6,1,si,si,21,no,0,0
Urbana,Mujer,15,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,42,1,Solero/a,1,2,1,3,si,si,72,no,0,3
Urbana,Hombre,34,6,Casado/a,1,1,6,0,si,si,32,no,0,3
Urbana,Mujer,24,6,Casado/a,1,1,1,2,si,si,42,no,0,3
Urbana,Mujer,3,10,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Mujer,68,7,Viudo/a,1,1,1,0,si,si,21,no,0,0
Urbana,Mujer,58,1,Separado/a,1,2,6,0,si,si,21,no,0,3
Urbana,Hombre,30,3,Solero/a,1,1,6,0,si,si,32,no,0,1
Urbana,Hombre,27,3,Solero/a,1,1,6,0,si,si,32,no,0,1
Urbana,Mujer,20,3,Solero/a,1,1,6,3,si,si,42,si,77,1
Urbana,Hombre,30,1,Concubino/a,1,2,6,0,si,si,32,no,0,1
Urbana,Mujer,30,2,Concubino/a,1,2,6,2,si,si,32,no,0,3
Urbana,Mujer,8,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,2,3,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Mujer,26,1,Concubino/a,1,2,6,1,si,si,32,no,0,3
Urbana,Hombre,5,3,Solero/a,1,2,6,0,no,no,13,si,13,0
Urbana,Hombre,3,3,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Hombre,22,1,Casado/a,1,2,2,0,si,si,42,no,0,1
Urbana,Mujer,23,2,Casado/a,1,2,1,2,si,si,42,no,0,0
Urbana,Mujer,0,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,39,1,Casado/a,1,1,6,0,si,si,32,no,0,3
Urbana,Mujer,37,2,Casado/a,1,1,1,2,si,si,32,no,0,8
Urbana,Hombre,15,3,Solero/a,1,1,6,0,si,si,42,si,42,0
Urbana,Hombre,12,3,Solero/a,1,1,6,0,si,si,42,si,42,0
Urbana,Hombre,8,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Mujer,36,1,Separado/a,1,2,1,1,si,si,32,no,0,8
Urbana,Mujer,12,3,Solero/a,1,2,1,0,si,si,42,si,42,0
Urbana,Mujer,10,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,6,3,Solero/a,1,2,1,0,no,no,13,si,13,0
Urbana,Hombre,2,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Mujer,65,7,Viudo/a,1,2,1,0,no,si,21,no,0,0
Urbana,Mujer,54,1,Casado/a,1,1,1,0,si,si,21,no,0,8
Urbana,Hombre,26,3,Solero/a,1,1,1,0,si,si,32,no,0,1
Urbana,Mujer,7,9,Solero/a,1,2,1,0,si,si,13,si,41,0
Urbana,Mujer,6,9,Solero/a,1,2,1,0,no,no,13,si,13,0
Urbana,Mujer,65,1,Separado/a,1,2,6,0,si,si,11,no,0,3
Urbana,Mujer,24,3,Solero/a,1,2,6,2,si,si,77,si,77,8
Urbana,Hombre,6,9,Solero/a,1,2,6,0,no,si,13,si,13,0
Urbana,Hombre,49,1,Solero/a,1,2,6,0,si,si,21,no,0,1
Urbana,Hombre,59,1,Casado/a,1,2,6,0,si,si,21,no,0,3
Urbana,Mujer,46,2,Casado/a,1,2,6,2,si,si,22,no,0,3
Urbana,Hombre,15,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,44,1,Viudo/a,1,2,6,2,si,si,22,no,0,8
Urbana,Hombre,22,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Hombre,19,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Hombre,55,1,Separado/a,1,1,6,0,si,si,22,no,0,1
Urbana,Mujer,23,3,Solero/a,1,1,6,3,si,si,77,si,77,0
Urbana,Hombre,50,1,Casado/a,1,2,6,0,si,si,22,no,0,3
Urbana,Mujer,45,2,Casado/a,1,2,6,2,si,si,23,no,0,3
Urbana,Hombre,16,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Hombre,8,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,40,1,Concubino/a,1,1,6,0,si,si,32,no,0,1
Urbana,Mujer,38,2,Concubino/a,1,1,6,2,si,si,32,no,0,8
Urbana,Mujer,20,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Mujer,19,3,Solero/a,1,2,2,3,si,si,42,no,0,1
Urbana,Hombre,13,3,Solero/a,1,2,6,0,si,si,42,no,0,0
Urbana,Mujer,69,1,Viudo/a,1,2,6,0,si,si,21,no,0,3
Urbana,Mujer,38,3,Solero/a,1,2,6,3,si,si,32,no,0,3
Urbana,Hombre,38,1,Casado/a,1,2,6,0,si,si,32,no,0,1
Urbana,Mujer,33,2,Casado/a,1,2,2,2,si,si,72,no,0,1
Urbana,Hombre,9,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Mujer,5,3,Solero/a,1,2,2,0,no,no,11,si,13,0
Urbana,Mujer,25,1,Solero/a,1,2,6,3,si,si,72,no,0,1
Urbana,Hombre,39,1,Casado/a,1,2,6,0,si,si,23,no,0,6
Urbana,Mujer,35,2,Casado/a,1,2,6,2,si,si,31,no,0,3
Urbana,Mujer,18,3,Solero/a,1,2,6,3,si,si,42,si,77,0
Urbana,Mujer,16,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Hombre,14,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Hombre,34,1,Casado/a,1,2,2,0,si,si,32,no,0,1
Urbana,Mujer,34,2,Casado/a,1,2,2,2,si,si,32,no,0,3
Urbana,Hombre,8,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Mujer,2,3,Solero/a,4,2,2,0,no,no,0,no,0,0
Urbana,Hombre,64,1,Solero/a,1,1,2,0,si,si,21,no,0,3
Urbana,Hombre,55,1,Casado/a,1,2,2,0,si,si,71,si,72,1
Urbana,Mujer,53,2,Casado/a,1,2,2,0,si,si,71,no,0,1
Urbana,Hombre,23,3,Solero/a,1,2,1,0,si,si,72,si,72,1
Urbana,Hombre,29,1,Concubino/a,1,1,6,0,si,si,76,no,0,1
Urbana,Mujer,24,2,Concubino/a,1,1,1,3,si,si,42,no,0,0
Urbana,Hombre,35,1,Casado/a,1,2,1,0,si,si,32,no,0,3
Urbana,Mujer,37,2,Casado/a,1,2,1,2,si,si,32,no,0,3
Urbana,Mujer,14,3,Solero/a,1,2,1,3,si,si,42,si,42,0
Urbana,Mujer,8,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,38,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,37,2,Casado/a,1,2,2,2,no,si,21,no,0,0
Urbana,Mujer,18,3,Solero/a,1,2,2,3,si,si,42,si,42,0
Urbana,Hombre,18,3,Solero/a,1,2,2,0,si,si,42,no,0,0
Urbana,Mujer,16,3,Solero/a,1,2,2,3,si,si,42,si,42,0
Urbana,Mujer,14,3,Solero/a,1,2,2,3,si,si,42,si,42,0
Urbana,Hombre,74,1,Casado/a,1,1,6,0,si,si,23,no,0,4
Urbana,Mujer,74,2,Casado/a,1,1,6,0,no,si,21,no,0,3
Urbana,Hombre,45,1,Casado/a,1,2,6,0,si,si,21,no,0,1
Urbana,Mujer,39,2,Casado/a,1,2,6,2,si,si,31,no,0,3
Urbana,Mujer,21,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Mujer,18,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,16,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,46,1,Divorciado/a,1,2,6,2,si,si,23,no,0,3
Urbana,Hombre,22,3,Solero/a,1,2,2,0,si,si,72,si,72,0
Urbana,Mujer,20,3,Solero/a,1,2,2,3,si,si,42,si,72,0
Urbana,Hombre,65,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,56,2,Casado/a,1,2,4,0,si,si,72,no,0,0
Urbana,Hombre,32,3,Solero/a,1,2,4,0,si,si,72,no,0,1
Urbana,Mujer,81,7,Casado/a,1,2,4,0,si,si,32,no,0,0
Urbana,Mujer,25,12,Solero/a,1,2,1,3,si,si,32,no,0,8
Urbana,Hombre,46,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,42,2,Casado/a,1,2,2,2,si,si,32,no,0,0
Urbana,Mujer,20,3,Solero/a,1,2,4,3,si,si,72,si,72,0
Urbana,Hombre,14,3,Solero/a,1,2,4,0,si,si,42,si,42,0
Urbana,Mujer,3,3,Solero/a,4,2,4,0,no,no,0,no,0,0
Urbana,Hombre,46,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,47,2,Casado/a,1,2,2,2,si,si,72,no,0,1
Urbana,Hombre,25,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Mujer,23,3,Solero/a,1,2,2,3,si,si,72,no,0,0
Urbana,Hombre,20,3,Solero/a,1,2,2,0,si,si,72,si,72,0
Urbana,Hombre,78,8,Casado/a,1,2,2,0,si,si,23,no,0,0
Urbana,Mujer,79,8,Casado/a,1,2,2,0,si,si,23,no,0,0
Urbana,Hombre,77,1,Casado/a,1,2,2,0,si,si,72,no,0,0
Urbana,Mujer,76,2,Casado/a,1,2,2,0,si,si,23,no,0,0
Urbana,Hombre,20,9,Solero/a,1,2,4,0,si,si,72,si,72,0
Urbana,Hombre,34,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,30,2,Casado/a,1,2,2,2,si,si,77,no,0,0
Urbana,Hombre,3,3,Solero/a,4,2,2,0,no,no,0,no,0,0
Urbana,Mujer,1,3,Solero/a,4,2,2,0,no,no,0,no,0,0
Urbana,Hombre,36,1,Casado/a,1,2,4,0,si,si,72,si,72,4
Urbana,Mujer,40,2,Casado/a,1,2,6,2,si,si,72,no,0,3
Urbana,Hombre,9,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,7,3,Solero/a,1,2,6,0,si,si,41,si,41,0
Urbana,Hombre,41,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,40,2,Casado/a,1,2,2,2,si,si,72,no,0,1
Urbana,Mujer,18,3,Solero/a,1,2,2,3,si,si,42,si,72,0
Urbana,Hombre,62,1,Casado/a,1,2,2,0,si,si,79,no,0,1
Urbana,Mujer,58,2,Casado/a,1,2,2,0,si,si,32,no,0,0
Urbana,Mujer,26,3,Solero/a,1,2,2,3,si,si,72,si,72,0
Urbana,Hombre,25,3,Solero/a,1,2,2,0,si,si,72,si,72,0
Urbana,Mujer,50,1,Casado/a,1,2,1,2,si,si,32,no,0,3
Urbana,Hombre,52,2,Casado/a,1,2,1,0,si,si,22,no,0,4
Urbana,Mujer,6,3,Solero/a,1,2,6,0,si,si,13,si,41,0
Urbana,Hombre,17,3,Solero/a,1,2,1,0,si,si,42,si,42,0
Urbana,Hombre,50,1,Casado/a,1,2,1,0,si,si,23,no,0,1
Urbana,Mujer,42,2,Casado/a,1,2,6,2,si,si,77,no,0,0
Urbana,Mujer,21,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Mujer,17,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,15,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Hombre,12,3,Solero/a,1,2,6,0,si,si,41,si,42,0
Urbana,Hombre,60,1,Casado/a,1,2,2,0,si,si,72,no,0,1
Urbana,Mujer,51,2,Casado/a,1,2,2,0,si,si,23,no,0,0
Urbana,Hombre,22,3,Solero/a,1,2,2,0,si,si,72,si,72,0
Urbana,Hombre,20,3,Solero/a,1,2,2,0,si,si,72,si,72,0
Urbana,Hombre,17,3,Solero/a,1,2,2,0,si,si,42,si,42,0
Urbana,Hombre,14,3,Solero/a,1,2,2,0,si,si,42,si,42,0
Urbana,Hombre,43,1,Casado/a,1,2,6,0,si,si,23,no,0,3
Urbana,Mujer,44,2,Casado/a,1,2,6,2,si,si,23,no,0,8
Urbana,Hombre,23,3,Casado/a,1,2,6,0,si,si,77,no,0,3
Urbana,Mujer,20,3,Solero/a,1,2,6,2,si,si,77,no,0,0
Urbana,Mujer,23,5,Casado/a,1,2,6,3,si,si,77,no,0,0
Urbana,Mujer,1,9,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Mujer,1,9,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Hombre,44,1,Casado/a,1,2,1,0,si,si,22,no,0,3
Urbana,Mujer,42,2,Casado/a,1,2,1,2,si,si,22,no,0,3
Urbana,Hombre,16,3,Solero/a,1,2,1,0,si,si,42,si,42,0
Urbana,Mujer,10,3,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Hombre,9,9,Solero/a,1,2,1,0,si,si,41,si,41,0
Urbana,Mujer,65,1,Separado/a,1,1,6,0,si,si,22,no,0,3
Urbana,Hombre,34,1,Concubino/a,1,1,6,0,si,si,72,no,0,1
Urbana,Mujer,35,2,Concubino/a,1,1,6,2,si,si,77,no,0,0
Urbana,Mujer,8,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Mujer,5,3,Solero/a,1,1,6,0,no,no,13,si,13,0
Urbana,Hombre,82,1,Viudo/a,1,1,2,0,si,si,21,no,0,0
Urbana,Hombre,35,1,Concubino/a,1,1,6,0,si,si,23,no,0,1
Urbana,Mujer,34,2,Concubino/a,1,1,6,2,si,si,23,no,0,8
Urbana,Mujer,15,3,Solero/a,1,1,6,3,si,si,42,si,42,0
Urbana,Hombre,8,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Hombre,58,1,Casado/a,1,1,6,0,si,si,21,no,0,3
Urbana,Mujer,55,2,Casado/a,1,1,6,0,si,si,21,no,0,0
Urbana,Hombre,27,3,Solero/a,1,1,2,0,si,si,32,no,0,1
Urbana,Hombre,24,3,Solero/a,1,1,6,0,si,si,42,no,0,1
Urbana,Hombre,18,3,Solero/a,1,1,6,0,si,si,42,no,0,0
Urbana,Hombre,52,1,Casado/a,1,1,2,0,si,si,32,no,0,1
Urbana,Mujer,48,2,Casado/a,1,1,2,2,si,si,32,no,0,0
Urbana,Hombre,22,3,Solero/a,1,1,2,0,si,si,72,si,72,0
Urbana,Mujer,20,3,Solero/a,1,1,2,3,si,si,72,si,72,0
Urbana,Hombre,55,1,Casado/a,1,1,6,0,si,si,32,no,0,4
Urbana,Mujer,33,2,Casado/a,1,1,6,2,si,si,32,no,0,4
Urbana,Hombre,10,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Mujer,8,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Hombre,57,1,Casado/a,1,2,6,0,si,si,22,no,0,3
Urbana,Mujer,47,2,Casado/a,1,2,6,2,si,si,22,no,0,3
Urbana,Hombre,29,3,Solero/a,1,2,6,0,si,si,32,no,0,6
Urbana,Hombre,25,3,Solero/a,1,2,6,0,si,si,63,si,63,0
Urbana,Mujer,16,4,Solero/a,1,2,6,3,si,si,42,si,42,6
Urbana,Mujer,39,1,Solero/a,1,1,2,2,si,si,77,no,0,1
Urbana,Hombre,41,1,Divorciado/a,1,1,6,0,si,si,32,si,72,3
Urbana,Hombre,25,1,Concubino/a,1,1,6,0,si,si,31,no,0,3
Urbana,Mujer,27,2,Concubino/a,1,1,6,2,si,si,32,no,0,1
Urbana,Mujer,6,4,Solero/a,1,1,6,0,no,no,13,si,13,0
Urbana,Hombre,46,1,Casado/a,1,1,6,0,si,si,23,no,0,1
Urbana,Mujer,45,2,Casado/a,1,1,6,2,si,si,23,no,0,3
Urbana,Mujer,16,3,Solero/a,1,1,6,3,si,si,42,si,42,0
Urbana,Hombre,14,3,Solero/a,1,1,6,0,si,si,41,si,42,0
Urbana,Hombre,68,1,Casado/a,1,2,6,0,si,si,77,no,0,0
Urbana,Mujer,63,2,Casado/a,1,2,6,0,si,si,23,no,0,0
Urbana,Hombre,16,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,53,1,Casado/a,1,2,2,0,si,si,23,no,0,1
Urbana,Mujer,30,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Mujer,26,3,Solero/a,1,2,6,3,si,si,72,si,72,0
Urbana,Mujer,14,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,52,1,Viudo/a,1,2,5,0,si,si,77,no,0,1
Urbana,Hombre,25,3,Separado/a,1,2,5,0,si,si,42,si,72,0
Urbana,Mujer,4,9,Solero/a,4,2,5,0,no,no,11,si,13,0
Urbana,Hombre,43,1,Solero/a,1,2,2,0,si,si,72,no,0,1
Urbana,Hombre,47,1,Casado/a,1,2,2,0,si,si,23,no,0,1
Urbana,Mujer,51,2,Casado/a,1,2,2,0,si,si,77,no,0,0
Urbana,Hombre,11,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Hombre,57,1,Casado/a,1,2,6,0,si,si,71,no,0,3
Urbana,Mujer,56,2,Casado/a,1,2,6,0,si,si,23,no,0,0
Urbana,Mujer,38,3,Solero/a,1,2,6,3,si,si,72,no,0,3
Urbana,Hombre,36,3,Solero/a,1,2,6,0,si,si,72,no,0,0
Urbana,Mujer,34,3,Solero/a,1,2,6,3,si,si,72,no,0,1
Urbana,Mujer,30,3,Solero/a,1,2,6,3,si,si,72,no,0,0
Urbana,Mujer,15,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Hombre,61,1,Casado/a,1,2,6,0,si,si,74,no,0,3
Urbana,Mujer,54,2,Casado/a,1,2,6,0,si,si,23,no,0,0
Urbana,Hombre,14,9,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,1,9,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Hombre,41,1,Casado/a,1,2,2,0,si,si,73,no,0,1
Urbana,Mujer,42,2,Casado/a,1,2,2,2,si,si,77,no,0,1
Urbana,Mujer,9,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Mujer,6,3,Solero/a,1,2,2,0,si,si,13,si,41,0
Urbana,Mujer,75,8,Divorciado/a,1,1,1,0,no,no,11,no,0,0
Urbana,Hombre,29,1,Solero/a,1,2,2,0,si,si,72,si,72,3
Urbana,Hombre,27,10,Solero/a,1,2,6,0,si,si,72,si,72,1
Urbana,Mujer,25,10,Concubino/a,1,2,1,2,si,si,72,no,0,0
Urbana,Hombre,29,11,Concubino/a,1,2,6,0,si,si,77,no,0,3
Urbana,Mujer,2,11,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,50,1,Casado/a,1,1,6,0,si,si,22,no,0,3
Urbana,Mujer,54,2,Casado/a,1,1,6,0,si,si,21,no,0,3
Urbana,Hombre,29,3,Solero/a,1,2,6,0,si,si,72,si,72,0
Urbana,Hombre,60,1,Solero/a,1,1,1,0,si,si,23,no,0,3
Urbana,Mujer,15,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,80,1,Viudo/a,1,1,1,0,si,si,21,no,0,0
Urbana,Hombre,71,1,Casado/a,1,1,2,0,si,si,72,no,0,0
Urbana,Mujer,66,2,Casado/a,1,1,2,0,si,si,21,no,0,3
Urbana,Hombre,43,3,Solero/a,1,2,6,0,si,si,72,no,0,3
Urbana,Mujer,29,3,Solero/a,1,2,6,3,si,si,74,si,74,1
Urbana,Mujer,44,3,Divorciado/a,1,2,2,2,si,si,74,no,0,1
Urbana,Hombre,23,9,Solero/a,1,2,1,0,si,si,72,si,72,3
Urbana,Mujer,34,1,Concubino/a,1,2,1,1,si,si,77,no,0,1
Urbana,Hombre,50,1,Casado/a,1,1,6,0,si,si,31,no,0,1
Urbana,Mujer,47,2,Casado/a,1,1,1,2,si,si,31,no,0,3
Urbana,Hombre,21,3,Solero/a,1,1,6,0,si,si,78,si,78,0
Urbana,Mujer,17,3,Solero/a,1,1,1,3,si,si,42,si,42,6
Urbana,Mujer,58,1,Separado/a,1,2,1,0,si,si,22,no,0,0
Urbana,Mujer,30,3,Solero/a,1,2,1,2,si,si,77,no,0,1
Urbana,Mujer,2,9,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,25,3,Solero/a,1,2,6,0,si,si,42,no,0,1
Urbana,Mujer,23,3,Solero/a,1,2,6,2,si,si,42,no,0,1
Urbana,Hombre,4,9,Solero/a,4,2,1,0,no,no,11,no,0,0
Urbana,Hombre,50,1,Casado/a,1,2,6,0,si,si,81,no,0,3
Urbana,Mujer,55,2,Casado/a,1,1,6,0,si,si,23,no,0,3
Urbana,Hombre,31,3,Solero/a,1,2,6,0,si,si,32,no,0,6
Urbana,Hombre,40,1,Casado/a,1,1,2,0,si,si,79,no,0,1
Urbana,Mujer,32,2,Casado/a,1,1,2,2,si,si,32,no,0,3
Urbana,Hombre,14,3,Solero/a,1,2,2,0,si,si,42,si,42,0
Urbana,Mujer,8,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Mujer,26,1,Separado/a,1,2,1,2,si,si,71,no,0,0
Urbana,Mujer,1,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,23,1,Solero/a,1,2,6,0,si,si,72,si,72,1
Urbana,Mujer,30,1,Solero/a,1,2,2,2,si,si,72,no,0,1
Urbana,Hombre,2,3,Solero/a,4,2,2,0,no,no,0,no,0,0
Urbana,Hombre,31,1,Separado/a,1,1,6,0,si,si,32,no,0,3
Urbana,Mujer,11,3,Solero/a,1,2,2,0,si,si,41,si,41,0
Urbana,Mujer,5,3,Solero/a,1,2,6,0,no,no,11,si,13,0
Urbana,Hombre,34,1,Concubino/a,1,1,6,0,si,si,32,no,0,3
Urbana,Mujer,34,2,Concubino/a,1,1,6,2,si,si,32,no,0,0
Urbana,Hombre,12,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Hombre,7,3,Solero/a,1,1,6,0,si,si,13,si,41,0
Urbana,Mujer,1,3,Solero/a,4,1,1,0,no,no,0,no,0,0
Urbana,Hombre,54,1,Casado/a,1,1,2,0,si,si,23,no,0,5
Urbana,Mujer,49,2,Casado/a,1,1,6,2,si,si,23,no,0,3
Urbana,Mujer,27,3,Solero/a,1,2,2,3,si,si,74,si,74,1
Urbana,Hombre,23,3,Solero/a,1,2,6,0,si,si,72,si,72,1
Urbana,Hombre,14,3,Solero/a,1,2,6,0,si,si,41,si,42,0
Urbana,Hombre,58,1,Casado/a,1,1,2,0,si,si,72,no,0,1
Urbana,Mujer,50,2,Casado/a,1,1,6,2,si,si,23,no,0,3
Urbana,Hombre,25,3,Solero/a,1,2,6,0,si,si,32,no,0,1
Urbana,Hombre,23,3,Solero/a,1,1,6,0,si,si,72,si,72,0
Urbana,Hombre,31,1,Casado/a,1,1,2,0,si,si,32,no,0,1
Urbana,Mujer,31,2,Casado/a,1,1,2,2,si,si,23,no,0,3
Urbana,Mujer,15,3,Solero/a,1,2,6,3,si,si,42,si,42,6
Urbana,Mujer,7,3,Solero/a,1,2,2,0,si,si,41,si,41,6
Urbana,Hombre,27,1,Solero/a,1,2,6,0,si,si,32,no,0,3
Urbana,Hombre,22,1,Concubino/a,1,1,6,0,si,si,63,si,63,1
Urbana,Mujer,25,2,Concubino/a,1,1,6,2,si,si,72,si,72,3
Urbana,Hombre,1,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Hombre,36,1,Concubino/a,1,1,2,0,si,si,72,no,0,1
Urbana,Mujer,31,2,Concubino/a,1,1,6,2,si,si,32,no,0,0
Urbana,Mujer,2,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Mujer,56,1,Viudo/a,1,1,6,0,si,si,22,no,0,3
Urbana,Hombre,32,3,Solero/a,1,2,2,0,si,si,32,si,77,1
Urbana,Mujer,20,3,Solero/a,1,2,6,3,si,si,42,si,72,0
Urbana,Hombre,17,3,Solero/a,1,2,6,0,si,si,42,si,42,0
Urbana,Mujer,46,1,Viudo/a,1,1,6,2,si,si,21,no,0,3
Urbana,Mujer,23,3,Solero/a,1,2,6,3,si,si,72,si,72,1
Urbana,Mujer,21,3,Solero/a,1,2,6,3,si,si,72,si,72,1
Urbana,Mujer,38,1,Casado/a,1,2,6,2,si,si,32,no,0,3
Urbana,Hombre,19,3,Solero/a,1,2,6,0,si,si,42,si,72,0
Urbana,Mujer,18,3,Solero/a,1,2,6,1,si,si,42,no,0,0
Urbana,Mujer,13,3,Solero/a,1,2,6,3,si,si,42,si,42,0
Urbana,Mujer,3,3,Solero/a,4,2,6,0,no,no,0,no,0,0
Urbana,Hombre,34,1,Concubino/a,1,1,6,0,si,si,32,no,0,1
Urbana,Mujer,32,2,Concubino/a,1,1,6,2,si,si,32,no,0,0
Urbana,Mujer,12,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Hombre,6,3,Solero/a,1,1,6,0,no,no,13,si,13,0
Urbana,Hombre,27,1,Concubino/a,1,2,6,0,si,si,77,no,0,3
Urbana,Mujer,21,2,Concubino/a,1,1,1,2,si,si,42,no,0,0
Urbana,Mujer,4,3,Solero/a,4,1,6,0,no,no,11,si,13,0
Urbana,Hombre,2,3,Solero/a,4,2,1,0,no,no,0,no,0,0
Urbana,Mujer,39,1,Casado/a,1,1,6,2,si,si,31,no,0,3
Urbana,Hombre,39,2,Casado/a,1,1,6,0,si,si,32,no,0,3
Urbana,Mujer,17,3,Solero/a,1,1,6,3,si,si,42,si,42,0
Urbana,Hombre,14,3,Solero/a,1,1,6,0,si,si,42,si,42,0
Urbana,Hombre,8,3,Solero/a,1,1,6,0,si,si,41,si,41,0
Urbana,Mujer,39,1,Casado/a,1,1,6,2,si,si,32,no,0,3
Urbana,Hombre,42,2,Casado/a,1,1,6,0,si,si,23,no,0,3
